the_geom,station_id,suburb,cardinal_direction_name,classification_type,road_name,period,traffic_count,wgs84_latitude,wgs84_longitude,year
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTH,UNCLASSIFIED,Sydney Harbour Tunnel,ALL DAYS,47268,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,SOUTH,UNCLASSIFIED,Sydney Harbour Tunnel,ALL DAYS,41895,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Sydney Harbour Tunnel,ALL DAYS,89163,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTH,UNCLASSIFIED,Sydney Harbour Tunnel,AM PEAK,12633,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,SOUTH,UNCLASSIFIED,Sydney Harbour Tunnel,AM PEAK,12365,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Sydney Harbour Tunnel,AM PEAK,24998,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTH,UNCLASSIFIED,Sydney Harbour Tunnel,OFF PEAK,23175,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,SOUTH,UNCLASSIFIED,Sydney Harbour Tunnel,OFF PEAK,20400,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Sydney Harbour Tunnel,OFF PEAK,43575,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTH,UNCLASSIFIED,Sydney Harbour Tunnel,PM PEAK,13386,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,SOUTH,UNCLASSIFIED,Sydney Harbour Tunnel,PM PEAK,9981,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Sydney Harbour Tunnel,PM PEAK,23367,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTH,UNCLASSIFIED,Sydney Harbour Tunnel,PUBLIC HOLIDAYS,32779,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,SOUTH,UNCLASSIFIED,Sydney Harbour Tunnel,PUBLIC HOLIDAYS,31896,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Sydney Harbour Tunnel,PUBLIC HOLIDAYS,64675,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTH,UNCLASSIFIED,Sydney Harbour Tunnel,WEEKDAYS,49194,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,SOUTH,UNCLASSIFIED,Sydney Harbour Tunnel,WEEKDAYS,42746,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Sydney Harbour Tunnel,WEEKDAYS,91940,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTH,UNCLASSIFIED,Sydney Harbour Tunnel,WEEKENDS,41800,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,SOUTH,UNCLASSIFIED,Sydney Harbour Tunnel,WEEKENDS,39922,-33.860836,151.213791,2017
0101000020E6100000BB253960D7E66240179CC1DF2FEE40C0,01003,Sydney,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Sydney Harbour Tunnel,WEEKENDS,81722,-33.860836,151.213791,2017
0101000020E6100000EA5DBC1FB7E66240982F2FC03EEE40C0,01011,Sydney,SOUTH,UNCLASSIFIED,Cahill Expressway,ALL DAYS,21440,-33.861290,151.209854,2017
0101000020E6100000EA5DBC1FB7E66240982F2FC03EEE40C0,01011,Sydney,SOUTH,UNCLASSIFIED,Cahill Expressway,AM PEAK,6713,-33.861290,151.209854,2017
0101000020E6100000EA5DBC1FB7E66240982F2FC03EEE40C0,01011,Sydney,SOUTH,UNCLASSIFIED,Cahill Expressway,OFF PEAK,9735,-33.861290,151.209854,2017
0101000020E6100000EA5DBC1FB7E66240982F2FC03EEE40C0,01011,Sydney,SOUTH,UNCLASSIFIED,Cahill Expressway,PM PEAK,6312,-33.861290,151.209854,2017
0101000020E6100000EA5DBC1FB7E66240982F2FC03EEE40C0,01011,Sydney,SOUTH,UNCLASSIFIED,Cahill Expressway,PUBLIC HOLIDAYS,12543,-33.861290,151.209854,2017
0101000020E6100000EA5DBC1FB7E66240982F2FC03EEE40C0,01011,Sydney,SOUTH,UNCLASSIFIED,Cahill Expressway,WEEKDAYS,22760,-33.861290,151.209854,2017
0101000020E6100000EA5DBC1FB7E66240982F2FC03EEE40C0,01011,Sydney,SOUTH,UNCLASSIFIED,Cahill Expressway,WEEKENDS,17590,-33.861290,151.209854,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTH,UNCLASSIFIED,Enmore Road,ALL DAYS,14606,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,SOUTH,UNCLASSIFIED,Enmore Road,ALL DAYS,13729,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Enmore Road,ALL DAYS,28335,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTH,UNCLASSIFIED,Enmore Road,AM PEAK,4510,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,SOUTH,UNCLASSIFIED,Enmore Road,AM PEAK,2016,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Enmore Road,AM PEAK,6526,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTH,UNCLASSIFIED,Enmore Road,OFF PEAK,7009,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,SOUTH,UNCLASSIFIED,Enmore Road,OFF PEAK,7545,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Enmore Road,OFF PEAK,14554,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTH,UNCLASSIFIED,Enmore Road,PM PEAK,3234,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,SOUTH,UNCLASSIFIED,Enmore Road,PM PEAK,4201,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Enmore Road,PM PEAK,7435,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTH,UNCLASSIFIED,Enmore Road,WEEKDAYS,14753,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,SOUTH,UNCLASSIFIED,Enmore Road,WEEKDAYS,13762,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Enmore Road,WEEKDAYS,28515,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTH,UNCLASSIFIED,Enmore Road,WEEKENDS,13109,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,SOUTH,UNCLASSIFIED,Enmore Road,WEEKENDS,12959,-33.898201,151.177399,2017
0101000020E6100000FBEAAA40ADE56240041E1840F8F240C0,02062,Newtown,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Enmore Road,WEEKENDS,26068,-33.898201,151.177399,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTH,UNCLASSIFIED,O'riordan Street,ALL DAYS,12978,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,SOUTH,UNCLASSIFIED,O'riordan Street,ALL DAYS,12380,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,O'riordan Street,ALL DAYS,25358,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTH,UNCLASSIFIED,O'riordan Street,AM PEAK,3180,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,SOUTH,UNCLASSIFIED,O'riordan Street,AM PEAK,3445,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,O'riordan Street,AM PEAK,6625,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTH,UNCLASSIFIED,O'riordan Street,OFF PEAK,6981,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,SOUTH,UNCLASSIFIED,O'riordan Street,OFF PEAK,6428,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,O'riordan Street,OFF PEAK,13409,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTH,UNCLASSIFIED,O'riordan Street,PM PEAK,3429,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,SOUTH,UNCLASSIFIED,O'riordan Street,PM PEAK,3361,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,O'riordan Street,PM PEAK,6790,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTH,UNCLASSIFIED,O'riordan Street,PUBLIC HOLIDAYS,9251,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,SOUTH,UNCLASSIFIED,O'riordan Street,PUBLIC HOLIDAYS,7584,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,O'riordan Street,PUBLIC HOLIDAYS,16835,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTH,UNCLASSIFIED,O'riordan Street,WEEKDAYS,13590,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,SOUTH,UNCLASSIFIED,O'riordan Street,WEEKDAYS,13234,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,O'riordan Street,WEEKDAYS,26824,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTH,UNCLASSIFIED,O'riordan Street,WEEKENDS,11379,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,SOUTH,UNCLASSIFIED,O'riordan Street,WEEKENDS,10170,-33.907532,151.200974,2017
0101000020E610000015AB06616EE66240680932022AF440C0,02309,Alexandria,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,O'riordan Street,WEEKENDS,21549,-33.907532,151.200974,2017
0101000020E61000004F1F813F7CE662408EC9E2FE23F140C0,02377B,NULL,EAST,UNCLASSIFIED,George Street,ALL DAYS,20034,-33.883911,151.202667,2017
0101000020E61000004F1F813F7CE662408EC9E2FE23F140C0,02377B,NULL,EAST,UNCLASSIFIED,George Street,AM PEAK,5096,-33.883911,151.202667,2017
0101000020E61000004F1F813F7CE662408EC9E2FE23F140C0,02377B,NULL,EAST,UNCLASSIFIED,George Street,OFF PEAK,11349,-33.883911,151.202667,2017
0101000020E61000004F1F813F7CE662408EC9E2FE23F140C0,02377B,NULL,EAST,UNCLASSIFIED,George Street,PM PEAK,4681,-33.883911,151.202667,2017
0101000020E61000004F1F813F7CE662408EC9E2FE23F140C0,02377B,NULL,EAST,UNCLASSIFIED,George Street,PUBLIC HOLIDAYS,15576,-33.883911,151.202667,2017
0101000020E61000004F1F813F7CE662408EC9E2FE23F140C0,02377B,NULL,EAST,UNCLASSIFIED,George Street,WEEKDAYS,21126,-33.883911,151.202667,2017
0101000020E61000004F1F813F7CE662408EC9E2FE23F140C0,02377B,NULL,EAST,UNCLASSIFIED,George Street,WEEKENDS,18666,-33.883911,151.202667,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTH,UNCLASSIFIED,Crown Street,ALL DAYS,5611,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,SOUTH,UNCLASSIFIED,Crown Street,ALL DAYS,4030,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Crown Street,ALL DAYS,9641,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTH,UNCLASSIFIED,Crown Street,AM PEAK,1178,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,SOUTH,UNCLASSIFIED,Crown Street,AM PEAK,885,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Crown Street,AM PEAK,2063,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTH,UNCLASSIFIED,Crown Street,OFF PEAK,3220,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,SOUTH,UNCLASSIFIED,Crown Street,OFF PEAK,2158,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Crown Street,OFF PEAK,5378,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTH,UNCLASSIFIED,Crown Street,PM PEAK,1218,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,SOUTH,UNCLASSIFIED,Crown Street,PM PEAK,1058,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Crown Street,PM PEAK,2276,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTH,UNCLASSIFIED,Crown Street,PUBLIC HOLIDAYS,4339,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,SOUTH,UNCLASSIFIED,Crown Street,PUBLIC HOLIDAYS,2650,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Crown Street,PUBLIC HOLIDAYS,6989,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTH,UNCLASSIFIED,Crown Street,WEEKDAYS,5616,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,SOUTH,UNCLASSIFIED,Crown Street,WEEKDAYS,4101,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Crown Street,WEEKDAYS,9717,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTH,UNCLASSIFIED,Crown Street,WEEKENDS,5580,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,SOUTH,UNCLASSIFIED,Crown Street,WEEKENDS,3838,-33.874722,151.216217,2017
0101000020E6100000DBFAE93FEBE66240BD8BF7E3F6EF40C0,02393,Darlinghurst,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Crown Street,WEEKENDS,9418,-33.874722,151.216217,2017
0101000020E61000004B04AA7F10E76240A8E0F08288F240C0,03022,Moore Park,EAST,UNCLASSIFIED,Cleveland Street,ALL DAYS,12727,-33.894791,151.220764,2017
0101000020E61000004B04AA7F10E76240A8E0F08288F240C0,03022,Moore Park,EAST,UNCLASSIFIED,Cleveland Street,AM PEAK,2766,-33.894791,151.220764,2017
0101000020E61000004B04AA7F10E76240A8E0F08288F240C0,03022,Moore Park,EAST,UNCLASSIFIED,Cleveland Street,OFF PEAK,6873,-33.894791,151.220764,2017
0101000020E61000004B04AA7F10E76240A8E0F08288F240C0,03022,Moore Park,EAST,UNCLASSIFIED,Cleveland Street,PM PEAK,3113,-33.894791,151.220764,2017
0101000020E61000004B04AA7F10E76240A8E0F08288F240C0,03022,Moore Park,EAST,UNCLASSIFIED,Cleveland Street,PUBLIC HOLIDAYS,10260,-33.894791,151.220764,2017
0101000020E61000004B04AA7F10E76240A8E0F08288F240C0,03022,Moore Park,EAST,UNCLASSIFIED,Cleveland Street,WEEKDAYS,12752,-33.894791,151.220764,2017
0101000020E61000004B04AA7F10E76240A8E0F08288F240C0,03022,Moore Park,EAST,UNCLASSIFIED,Cleveland Street,WEEKENDS,12981,-33.894791,151.220764,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTH,UNCLASSIFIED,Craig Street,ALL DAYS,11567,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,SOUTH,UNCLASSIFIED,Craig Street,ALL DAYS,11550,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Craig Street,ALL DAYS,23117,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTH,UNCLASSIFIED,Craig Street,AM PEAK,3130,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,SOUTH,UNCLASSIFIED,Craig Street,AM PEAK,2237,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Craig Street,AM PEAK,5367,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTH,UNCLASSIFIED,Craig Street,OFF PEAK,6132,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,SOUTH,UNCLASSIFIED,Craig Street,OFF PEAK,6306,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Craig Street,OFF PEAK,12438,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTH,UNCLASSIFIED,Craig Street,PM PEAK,3004,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,SOUTH,UNCLASSIFIED,Craig Street,PM PEAK,3778,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Craig Street,PM PEAK,6782,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTH,UNCLASSIFIED,Craig Street,PUBLIC HOLIDAYS,7556,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,SOUTH,UNCLASSIFIED,Craig Street,PUBLIC HOLIDAYS,7471,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Craig Street,PUBLIC HOLIDAYS,15027,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTH,UNCLASSIFIED,Craig Street,WEEKDAYS,12266,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,SOUTH,UNCLASSIFIED,Craig Street,WEEKDAYS,12321,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Craig Street,WEEKDAYS,24587,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTH,UNCLASSIFIED,Craig Street,WEEKENDS,9305,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,SOUTH,UNCLASSIFIED,Craig Street,WEEKENDS,9282,-29.697966,152.942108,2017
0101000020E61000009929ADBF251E63404EB857E6ADB23DC0,04004,South Grafton,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Craig Street,WEEKENDS,18587,-29.697966,152.942108,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,9699,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,SOUTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,10080,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,ALL DAYS,19779,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTH,UNCLASSIFIED,Pacific Highway,AM PEAK,3239,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,SOUTH,UNCLASSIFIED,Pacific Highway,AM PEAK,2209,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,AM PEAK,5448,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTH,UNCLASSIFIED,Pacific Highway,OFF PEAK,4391,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,SOUTH,UNCLASSIFIED,Pacific Highway,OFF PEAK,4549,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,OFF PEAK,8940,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTH,UNCLASSIFIED,Pacific Highway,PM PEAK,2726,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,SOUTH,UNCLASSIFIED,Pacific Highway,PM PEAK,3438,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,PM PEAK,6164,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTH,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,7991,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,SOUTH,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,8791,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,PUBLIC HOLIDAYS,16782,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTH,UNCLASSIFIED,Pacific Highway,WEEKDAYS,10356,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,SOUTH,UNCLASSIFIED,Pacific Highway,WEEKDAYS,10196,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,WEEKDAYS,20552,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTH,UNCLASSIFIED,Pacific Highway,WEEKENDS,8844,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,SOUTH,UNCLASSIFIED,Pacific Highway,WEEKENDS,9135,-33.100418,151.629105,2017
0101000020E61000000118CFA021F4624001F73C7FDA8C40C0,05002,Pinny Beach,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,WEEKENDS,17979,-33.100418,151.629105,2017
0101000020E610000049F25CDF87F0624068CD8FBFB49A40C0,05013,Blue Haven,NORTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,10926,-33.208641,151.516586,2017
0101000020E610000049F25CDF87F0624068CD8FBFB49A40C0,05013,Blue Haven,SOUTH,UNCLASSIFIED,Pacific Highway,ALL DAYS,9398,-33.208641,151.516586,2017
0101000020E610000049F25CDF87F0624068CD8FBFB49A40C0,05013,Blue Haven,NORTHBOUND AND SOUTHBOUND,UNCLASSIFIED,Pacific Highway,ALL DAYS,20324,-33.208641,151.516586,2017
0101000020E610000049F25CDF87F0624068CD8FBFB49A40C0,05013,Blue Haven,NORTH,UNCLASSIFIED,Pacific Highway,AM PEAK,2583,-33.208641,151.516586,2017
